open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
46846.8,46869.95,46834.6,46861.65,46868.1,46860.28,46850.0,46855.24,46856.47,46815.56,46611.5,46670.88,46453.5,46555.35,46462.54,46511.23,67.27,84.51,-17.23,59.12,59.86,44.18,47.61,-55.93,-21.94,31.16,23.18,17.26,9.05,0.02,0.02,69.17,46961.54,46856.47,46751.41,0.45,52.46,46990.25,46751.2,0.27,0.24,1.28,0.02,1,0,0,0,0,0.03,0.03,0.08,0.03,0.02,0.03,0.0,0.0,1,1,0.01,0.1,0.06,0.12
46862.2,46898.55,46857.05,46872.3,46869.14,46864.29,46850.48,46858.34,46861.66,46820.96,46618.37,46678.78,46457.04,46561.62,46463.75,46514.82,64.04,80.41,-16.37,60.04,60.4,44.61,45.58,-48.51,53.31,30.43,25.2,16.5,4.85,0.01,0.02,67.19,46958.79,46861.66,46764.54,0.41,55.48,46990.25,46756.5,0.25,0.25,0.11,0.0,1,0,0,0,0,0.02,0.02,0.09,0.02,0.06,0.01,0.0,0.0,1,1,0.02,0.11,0.06,0.11
46872.15,46881.8,46818.45,46859.1,46863.41,46862.56,46857.04,46858.48,46864.5,46824.6,46624.32,46685.85,46460.73,46567.51,46465.0,46518.24,59.73,76.28,-16.55,58.28,59.36,51.18,46.66,-42.02,-1.6,28.92,23.5,19.5,65.6,0.14,0.02,66.92,46957.77,46864.5,46771.22,0.4,47.11,46990.25,46760.3,0.28,0.21,-0.86,0.01,-1,0,0,0,0,-0.03,0.03,0.14,0.03,0.02,0.09,0.0,0.0,-1,1,-0.01,0.07,0.04,0.1
46861.55,46874.95,46828.55,46830.8,46854.43,46851.97,46856.21,46853.44,46866.94,46825.19,46629.11,46691.53,46463.55,46572.73,46466.23,46521.35,53.41,71.7,-18.3,54.59,57.14,53.11,49.63,-50.16,-26.58,27.51,22.31,18.51,-8.35,-0.02,0.02,65.45,46953.78,46866.94,46780.09,0.37,29.19,46990.25,46760.3,0.34,0.15,-2.64,0.12,-1,0,0,0,0,-0.06,0.06,0.1,0.07,0.03,0.0,0.01,0.0,-1,1,-0.08,0.01,0.04,0.1
46823.55,46850.2,46785.3,46804.9,46845.75,46836.28,46853.2,46844.62,46866.69,46823.25,46635.12,46695.98,46466.05,46577.32,46467.28,46524.18,45.78,66.52,-20.74,51.39,55.17,46.45,50.25,-68.47,-119.11,25.75,20.73,21.92,-30.05,-0.06,0.02,65.41,46954.22,46866.69,46779.16,0.37,14.7,46990.25,46760.3,0.4,0.1,-4.43,0.34,-1,0,0,0,0,-0.06,0.06,0.14,0.04,0.06,0.04,0.0,0.02,-1,1,-0.13,-0.04,0.06,0.1
46803.15,46847.05,46798.9,46842.7,46841.96,46838.42,46855.03,46844.27,46862.34,46825.11,46642.2,46701.73,46469.54,46582.58,46468.52,46527.35,42.3,61.67,-19.37,55.49,57.42,46.54,48.7,-41.75,-55.17,24.11,19.61,20.75,18.25,0.04,0.02,64.18,46945.48,46862.34,46779.21,0.35,38.18,46990.25,46760.3,0.31,0.18,-3.78,0.27,-1,0,0,1,0,0.08,0.08,0.1,0.08,0.01,0.01,0.0,0.0,-1,1,-0.04,0.04,0.05,0.09
46843.5,46847.45,46762.65,46781.15,46823.73,46819.33,46846.44,46832.79,46853.83,46820.92,46649.01,46704.85,46472.69,46586.51,46469.3,46529.87,34.18,56.18,-22.0,48.33,52.87,34.36,42.45,-86.7,-153.33,23.26,17.81,22.78,-85.95,-0.18,0.02,65.65,46933.52,46853.83,46774.14,0.34,4.4,46990.25,46760.3,0.45,0.04,-3.53,0.26,-1,0,0,0,1,-0.13,0.13,0.18,0.13,0.01,0.04,0.0,0.0,-1,1,-0.16,-0.08,0.07,0.09
46776.45,46791.8,46753.35,46780.85,46808.08,46806.5,46835.74,46823.35,46845.16,46817.1,46656.73,46707.83,46476.29,46590.36,46470.18,46532.37,27.41,50.42,-23.02,48.3,52.85,30.03,36.98,-81.47,-177.81,22.64,17.04,22.84,-106.9,-0.23,0.02,63.71,46916.55,46845.16,46773.77,0.3,4.96,46977.8,46753.35,0.42,0.06,-2.99,0.23,-1,0,0,0,0,-0.0,0.0,0.08,0.01,0.02,0.05,0.0,0.01,-1,1,-0.14,-0.08,0.08,0.08
46782.85,46782.85,46714.85,46742.2,46790.36,46785.07,46822.4,46808.59,46835.78,46809.97,46663.63,46709.17,46479.96,46593.37,46470.92,46534.46,18.7,44.08,-25.38,44.15,50.1,15.49,26.63,-85.37,-184.55,22.7,15.74,25.4,-133.5,-0.28,0.02,64.02,46909.46,46835.78,46762.09,0.31,-13.49,46930.7,46714.85,0.4,0.06,-3.12,0.24,-1,0,0,0,1,-0.08,0.08,0.15,0.09,0.0,0.06,0.0,0.0,-1,1,-0.2,-0.14,0.09,0.08
46741.55,46745.35,46639.95,46641.1,46757.6,46737.08,46801.68,46778.14,46825.38,46793.89,46669.61,46706.5,46483.39,46594.31,46471.26,46535.52,3.61,35.98,-32.38,35.55,43.84,11.2,18.91,-99.56,-221.48,23.74,13.97,30.53,-207.2,-0.44,0.02,66.97,46937.38,46825.38,46713.39,0.48,-32.27,46901.75,46639.95,0.56,0.0,-5.7,0.34,-1,0,0,0,0,-0.22,0.22,0.23,0.22,0.01,0.0,0.0,0.0,-1,1,-0.39,-0.33,0.15,0.12
46639.3,46666.0,46605.05,46625.2,46714.1,46699.79,46778.03,46750.33,46814.02,46777.82,46674.11,46703.32,46487.75,46594.92,46471.46,46536.41,-9.53,26.88,-36.41,34.42,42.96,7.29,11.33,-93.21,-197.76,25.07,13.06,32.28,-236.45,-0.5,0.02,66.54,46955.06,46814.02,46672.97,0.6,-16.94,46901.75,46605.05,0.59,0.04,-8.13,0.44,-1,0,0,0,0,-0.03,0.03,0.13,0.03,0.06,0.04,0.0,0.0,-1,1,-0.4,-0.33,0.18,0.15
46628.35,46714.1,46570.15,46695.45,46696.96,46698.34,46760.34,46740.35,46805.41,46769.98,46683.02,46703.01,46493.34,46596.91,46471.53,46537.99,-14.11,18.68,-32.79,43.07,47.85,15.12,11.2,-61.87,-130.72,25.2,15.96,27.68,-176.85,-0.38,0.02,72.07,46953.19,46805.41,46657.64,0.63,12.79,46901.75,46570.15,0.44,0.27,-8.98,0.49,-1,0,0,0,0,0.15,0.15,0.31,0.14,0.04,0.12,0.01,0.0,-1,1,-0.23,-0.16,0.18,0.16
46692.85,46700.4,46655.7,46690.8,46678.95,46695.83,46743.52,46731.34,46800.28,46762.44,46691.55,46702.53,46498.5,46598.77,46471.51,46539.51,-17.91,11.36,-29.27,42.67,47.56,27.22,16.54,-63.26,-89.9,25.31,15.24,26.42,-168.3,-0.36,0.02,70.12,46956.26,46800.28,46644.3,0.67,14.91,46901.75,46570.15,0.45,0.26,-10.8,0.64,-1,1,0,0,0,-0.01,0.01,0.1,0.0,0.02,0.08,0.0,0.01,-1,1,-0.23,-0.15,0.17,0.17
46690.9,46691.65,46635.85,46663.0,46663.11,46684.88,46726.74,46718.92,46791.47,46752.97,46700.53,46700.98,46503.97,46600.05,46471.28,46540.74,-22.9,4.51,-27.41,40.25,45.86,34.38,25.57,-71.73,-89.4,25.68,14.36,26.95,-167.8,-0.36,0.02,69.09,46957.27,46791.47,46625.68,0.71,11.26,46901.75,46570.15,0.51,0.2,-12.15,0.71,-1,0,0,0,0,-0.06,0.06,0.12,0.06,0.0,0.06,0.0,0.0,-1,1,-0.27,-0.19,0.16,0.18
46665.0,46702.5,46662.9,46681.75,46671.24,46683.84,46714.42,46712.16,46783.81,46746.18,46709.5,46700.23,46509.67,46601.66,46471.23,46542.14,-25.05,-1.4,-23.65,42.61,47.2,33.0,31.53,-66.02,-62.28,25.76,14.91,25.81,-123.15,-0.26,0.02,66.99,46954.93,46783.81,46612.69,0.73,20.18,46901.75,46570.15,0.47,0.24,-13.03,0.77,-1,0,0,0,0,0.04,0.04,0.08,0.04,0.04,0.0,0.0,0.0,-1,1,-0.22,-0.14,0.15,0.19
46682.4,46768.85,46679.75,46748.9,46695.98,46705.53,46705.04,46718.84,46780.04,46746.44,46718.8,46702.13,46516.17,46604.58,46471.57,46544.2,-21.1,-5.34,-15.76,50.19,51.7,39.87,35.75,-42.64,-9.52,24.4,20.44,23.41,-93.8,-0.2,0.01,68.57,46950.74,46780.04,46609.33,0.73,40.88,46901.75,46570.15,0.33,0.38,-12.89,0.76,-1,0,0,0,0,0.14,0.14,0.19,0.14,0.04,0.01,0.0,0.0,-1,-1,-0.07,0.01,0.12,0.19
46747.95,46752.75,46706.15,46739.8,46704.85,46716.95,46700.9,46722.65,46773.67,46745.81,46727.86,46703.61,46522.5,46607.26,46471.92,46546.15,-18.48,-7.97,-10.51,49.24,51.08,49.0,40.62,-44.34,-0.6,23.15,19.42,22.25,-41.35,-0.09,0.01,67.0,46940.36,46773.67,46606.98,0.71,39.84,46901.75,46570.15,0.35,0.36,-12.09,0.7,-1,0,0,0,0,-0.02,0.02,0.1,0.02,0.01,0.07,0.0,0.0,-1,-1,-0.07,-0.01,0.11,0.18
46740.3,46756.7,46677.35,46688.95,46704.48,46707.62,46691.72,46716.52,46763.73,46740.39,46736.21,46703.04,46530.26,46608.87,46472.28,46547.57,-20.28,-10.43,-9.85,44.21,47.72,51.81,46.89,-57.58,-20.57,22.47,17.8,23.42,-91.9,-0.2,0.01,67.88,46925.66,46763.73,46601.8,0.69,26.91,46898.8,46570.15,0.45,0.25,-11.5,0.67,-1,0,0,0,0,-0.11,0.11,0.17,0.11,0.04,0.02,0.0,0.0,-1,-1,-0.16,-0.11,0.09,0.18
46691.0,46701.95,46670.05,46690.4,46709.96,46701.88,46686.54,46711.77,46754.46,46735.63,46743.68,46702.54,46538.41,46610.49,46472.63,46548.99,-21.34,-12.62,-8.73,44.39,47.83,47.15,49.32,-56.64,-38.85,21.96,17.18,23.4,-51.8,-0.11,0.01,65.31,46910.82,46754.46,46598.11,0.67,29.51,46898.55,46570.15,0.45,0.26,-10.78,0.63,-1,1,0,0,0,0.0,0.0,0.07,0.0,0.02,0.04,0.0,0.0,-1,-1,-0.14,-0.1,0.08,0.17
46692.85,46729.15,46688.1,46707.85,46715.18,46703.87,46693.21,46711.06,46747.44,46732.99,46751.17,46702.75,46546.0,46612.42,46473.26,46550.57,-20.54,-14.2,-6.34,46.55,49.09,45.15,48.04,-50.34,4.32,20.88,19.44,22.32,66.75,0.14,0.01,63.58,46898.85,46747.44,46596.04,0.65,36.92,46898.55,46570.15,0.41,0.29,-9.96,0.58,-1,0,0,0,0,0.04,0.04,0.09,0.03,0.05,0.01,0.01,0.0,-1,-1,-0.08,-0.05,0.08,0.17
46706.5,46746.8,46706.5,46735.0,46712.4,46714.25,46704.19,46715.41,46741.11,46733.18,46760.22,46704.01,46552.52,46614.84,46474.1,46552.41,-17.51,-14.86,-2.65,49.83,51.02,55.8,49.36,-25.63,58.72,19.51,20.58,21.29,109.8,0.24,0.01,61.91,46883.18,46741.11,46599.04,0.61,47.85,46898.55,46570.15,0.35,0.35,-8.34,0.46,-1,0,0,0,0,0.06,0.06,0.09,0.06,0.03,0.0,0.0,0.0,-1,-1,-0.01,0.0,0.06,0.16
46732.05,46748.15,46699.0,46734.8,46711.4,46721.1,46708.12,46718.94,46734.24,46733.33,46768.58,46705.22,46558.57,46617.22,46475.01,46554.22,-14.95,-14.88,-0.07,49.8,51.01,67.15,56.03,-22.59,68.79,18.39,19.39,20.94,39.35,0.08,0.01,61.0,46862.93,46734.24,46605.54,0.55,50.22,46881.8,46570.15,0.31,0.35,-6.35,0.32,-1,1,0,0,0,-0.0,0.0,0.11,0.01,0.03,0.07,0.0,0.01,-1,-1,0.0,0.0,0.06,0.14
46732.15,46748.55,46717.4,46727.75,46719.16,46723.31,46711.82,46720.54,46727.67,46732.8,46775.56,46706.1,46564.09,46619.41,46475.71,46555.95,-13.34,-14.57,1.23,48.9,50.46,77.03,66.66,-20.68,83.65,17.34,18.71,20.15,36.95,0.08,0.01,58.87,46842.9,46727.67,46612.43,0.49,50.04,46874.95,46570.15,0.32,0.34,-4.48,0.2,-1,0,0,0,0,-0.02,0.02,0.07,0.01,0.04,0.02,0.0,0.01,-1,-1,0.0,-0.01,0.06,0.13
46724.35,46749.15,46687.4,46737.85,46728.65,46728.16,46719.3,46723.69,46723.02,46733.28,46783.47,46707.35,46570.1,46621.75,46476.3,46557.76,-11.12,-13.88,2.76,50.29,51.25,80.37,74.85,-15.6,59.6,17.0,17.31,22.27,74.85,0.16,0.01,59.08,46828.31,46723.02,46617.73,0.45,57.04,46850.2,46570.15,0.24,0.36,-2.7,0.09,-1,0,0,1,0,0.02,0.02,0.13,0.03,0.02,0.08,0.0,0.01,1,-1,0.03,0.01,0.05,0.12
46736.8,46742.45,46699.75,46712.9,46729.66,46723.07,46722.42,46721.73,46718.42,46731.34,46790.33,46707.57,46575.68,46623.56,46476.77,46559.3,-11.25,-13.36,2.11,46.9,49.22,78.52,78.64,-28.16,36.13,16.68,16.4,21.1,31.15,0.07,0.01,57.91,46816.82,46718.42,46620.02,0.42,47.19,46847.45,46570.15,0.29,0.31,-1.55,0.03,-1,0,0,0,0,-0.05,0.05,0.09,0.05,0.01,0.03,0.0,0.0,1,-1,-0.01,-0.04,0.05,0.11
46714.85,46751.5,46711.05,46733.55,46729.37,46726.57,46720.88,46723.88,46712.96,46731.55,46789.64,46708.59,46582.31,46625.74,46477.93,46561.03,-9.57,-12.6,3.03,49.91,50.91,76.57,78.49,-26.54,70.12,16.13,16.7,20.02,-15.35,-0.03,0.01,56.66,46793.7,46712.96,46632.22,0.35,62.75,46847.45,46570.15,0.24,0.35,0.63,0.01,1,0,0,0,0,0.04,0.04,0.09,0.04,0.04,0.01,0.0,0.0,1,-1,0.04,0.0,0.04,0.09
46729.95,46748.0,46701.25,46748.0,46732.01,46733.71,46721.7,46728.26,46711.3,46733.12,46789.38,46710.13,46588.49,46628.16,46479.06,46562.9,-6.99,-11.48,4.49,51.96,52.08,76.54,77.21,-15.68,64.53,15.85,15.71,20.08,8.2,0.02,0.01,55.95,46787.62,46711.3,46634.99,0.33,74.04,46791.8,46570.15,0.09,0.38,2.2,0.11,1,0,0,0,0,0.03,0.03,0.1,0.04,0.0,0.06,0.0,0.01,1,-1,0.08,0.03,0.04,0.08
46745.65,46778.05,46735.55,46761.55,46738.77,46742.99,46728.96,46734.31,46710.34,46735.83,46789.19,46712.15,46595.16,46630.8,46480.36,46564.87,-3.81,-9.94,6.13,53.87,53.19,81.15,78.09,-14.33,162.92,14.77,18.74,18.97,72.6,0.16,0.01,54.99,46783.54,46710.34,46637.14,0.31,84.98,46782.85,46570.15,0.05,0.41,4.02,0.4,1,0,0,0,0,0.03,0.03,0.09,0.03,0.04,0.02,0.0,0.01,1,-1,0.11,0.06,0.04,0.08
46759.85,46777.2,46700.0,46717.55,46734.71,46734.51,46731.68,46731.27,46709.11,46734.09,46789.18,46712.36,46601.17,46632.52,46481.33,46566.39,-4.79,-8.91,4.12,47.3,49.32,71.33,76.34,-56.02,36.57,14.58,16.92,21.61,27.15,0.06,0.01,56.58,46780.93,46709.11,46637.28,0.31,55.88,46778.05,46570.15,0.13,0.32,4.62,0.55,1,0,0,0,0,-0.09,0.09,0.17,0.09,0.04,0.04,0.0,0.0,1,-1,0.02,-0.04,0.03,0.08
46716.55,46729.8,46662.85,46678.45,46727.82,46715.82,46728.74,46721.66,46710.98,46728.79,46786.27,46711.03,46605.46,46633.43,46482.0,46567.51,-8.62,-8.85,0.24,42.35,46.18,47.73,66.74,-86.46,-150.1,15.14,15.5,24.44,-29.4,-0.06,0.01,57.32,46777.37,46710.98,46644.58,0.28,25.51,46778.05,46570.15,0.21,0.23,3.11,0.29,1,0,0,0,0,-0.08,0.08,0.14,0.08,0.03,0.03,0.0,0.0,1,-1,-0.07,-0.11,0.05,0.07
46677.1,46703.4,46645.65,46659.25,46712.96,46696.97,46721.16,46710.32,46712.68,46722.16,46783.27,46709.0,46609.64,46633.94,46482.4,46568.42,-13.05,-9.69,-3.36,40.13,44.72,22.6,47.22,-89.73,-179.65,15.96,14.39,24.82,-75.75,-0.16,0.01,57.35,46771.5,46712.68,46653.86,0.25,4.59,46778.05,46570.15,0.25,0.19,1.02,0.04,1,0,0,0,0,-0.04,0.04,0.12,0.04,0.06,0.03,0.0,0.0,1,-1,-0.11,-0.13,0.07,0.06
46661.6,46705.7,46660.3,46695.5,46702.46,46696.48,46717.24,46707.62,46712.68,46719.62,46781.81,46708.47,46613.67,46635.16,46483.29,46569.68,-13.48,-10.45,-3.03,45.9,47.99,20.49,30.27,-62.35,-98.02,16.65,13.84,23.36,-39.3,-0.08,0.01,56.57,46771.5,46712.68,46653.86,0.25,35.4,46778.05,46635.85,0.18,0.13,0.5,0.01,1,0,0,0,0,0.08,0.08,0.1,0.07,0.02,0.0,0.01,0.0,-1,-1,-0.04,-0.05,0.07,0.06
46692.95,46743.15,46684.0,46728.75,46695.9,46707.23,46717.34,46711.46,46714.58,46720.49,46780.33,46709.27,46618.21,46637.01,46484.34,46571.27,-11.02,-10.56,-0.45,50.6,50.79,36.9,26.66,-37.24,0.37,16.21,17.52,21.63,1.0,0.0,0.01,56.75,46772.9,46714.58,46656.26,0.25,62.15,46778.05,46635.85,0.11,0.2,0.39,0.01,1,0,0,0,0,0.07,0.07,0.13,0.08,0.03,0.02,0.0,0.01,-1,-1,0.03,0.02,0.07,0.06
46727.85,46737.7,46663.55,46663.55,46685.1,46692.67,46709.91,46702.75,46714.6,46715.07,46777.96,46707.47,46622.13,46637.54,46485.52,46572.18,-14.16,-11.28,-2.88,42.76,45.72,37.98,31.79,-86.48,-101.04,16.22,15.92,22.17,-74.3,-0.16,0.01,58.0,46772.83,46714.6,46656.38,0.25,6.16,46778.05,46645.65,0.25,0.04,-1.16,0.05,-1,0,0,0,0,-0.14,0.14,0.16,0.14,0.02,0.0,0.0,0.0,-1,-1,-0.11,-0.11,0.07,0.06
46662.4,46703.3,46662.4,46680.75,46685.56,46688.7,46706.69,46698.75,46714.56,46711.8,46775.38,46706.42,46625.98,46638.39,46486.78,46573.26,-15.09,-12.04,-3.04,45.17,47.18,34.26,36.38,-73.49,-97.43,16.26,15.1,21.17,-32.15,-0.07,0.01,56.78,46772.89,46714.56,46656.22,0.25,21.03,46778.05,46645.65,0.21,0.08,-2.16,0.18,-1,0,0,0,0,0.04,0.04,0.09,0.04,0.05,0.0,0.0,0.0,-1,-1,-0.07,-0.07,0.08,0.06
46685.95,46717.9,46677.45,46701.95,46694.1,46693.12,46703.53,46699.33,46712.21,46710.86,46770.83,46706.25,46630.17,46639.65,46488.4,46574.55,-13.95,-12.43,-1.53,48.08,48.96,27.52,33.25,-57.48,-38.27,15.86,16.19,20.07,-31.6,-0.07,0.0,55.61,46768.57,46712.21,46655.84,0.24,40.9,46778.05,46645.65,0.16,0.12,-1.8,0.14,-1,0,0,0,0,0.05,0.05,0.09,0.03,0.03,0.02,0.01,0.0,-1,-1,-0.02,-0.02,0.07,0.06
46703.3,46740.0,46691.95,46707.1,46696.42,46697.78,46699.44,46700.75,46710.57,46710.51,46765.94,46706.28,46633.46,46640.99,46489.86,46575.86,-12.49,-12.44,-0.05,48.79,49.39,38.48,33.42,-53.59,8.34,14.88,18.05,18.82,-40.9,-0.09,0.0,55.07,46765.52,46710.57,46655.62,0.24,46.84,46778.05,46645.65,0.15,0.13,-1.43,0.09,-1,1,0,0,0,0.01,0.01,0.1,0.01,0.07,0.02,0.0,0.0,-1,-1,-0.01,-0.01,0.07,0.06
46706.0,46736.25,46640.25,46649.4,46680.55,46681.65,46688.22,46691.41,46708.6,46704.69,46759.84,46704.05,46635.96,46641.15,46491.13,46576.6,-15.81,-13.11,-2.7,41.88,44.9,31.86,32.62,-93.36,-94.25,15.11,15.91,22.96,-112.15,-0.24,0.0,57.99,46769.08,46708.6,46648.11,0.26,1.07,46778.05,46640.25,0.28,0.02,-2.65,0.26,-1,0,0,0,0,-0.12,0.12,0.21,0.12,0.06,0.02,0.0,0.0,-1,-1,-0.13,-0.12,0.06,0.07
46649.5,46713.05,46645.4,46661.8,46680.2,46675.03,46682.65,46686.03,46707.16,46700.6,46754.48,46702.39,46638.8,46641.56,46492.59,46577.44,-17.24,-13.94,-3.3,43.72,46.0,22.9,31.08,-84.36,-86.01,15.33,14.6,21.07,-55.75,-0.12,0.0,58.68,46770.59,46707.16,46643.74,0.27,14.23,46778.05,46640.25,0.25,0.05,-3.61,0.43,-1,0,0,0,0,0.03,0.03,0.14,0.03,0.11,0.01,0.0,0.0,-1,-1,-0.1,-0.08,0.05,0.07
46667.25,46686.6,46653.8,46678.05,46679.66,46676.04,46682.61,46684.58,46705.68,46698.45,46751.07,46701.44,46641.59,46642.28,46494.16,46578.44,-16.87,-14.52,-2.34,46.13,47.46,16.57,23.78,-72.57,-79.18,15.53,14.0,20.2,-0.4,-0.0,0.0,56.83,46770.35,46705.68,46641.0,0.28,28.64,46778.05,46640.25,0.21,0.08,-4.01,0.51,-1,0,0,0,0,0.03,0.03,0.07,0.02,0.02,0.03,0.01,0.0,-1,-1,-0.06,-0.04,0.05,0.07
46675.8,46697.2,46659.75,46680.7,46675.41,46677.59,46684.76,46683.87,46702.96,46696.76,46747.63,46700.63,46644.07,46643.04,46495.19,46579.46,-16.17,-14.85,-1.32,46.54,47.7,24.14,21.2,-70.65,-53.74,15.37,14.69,19.23,21.45,0.05,0.0,55.45,46767.04,46702.96,46638.88,0.27,32.63,46778.05,46640.25,0.21,0.09,-3.9,0.49,-1,0,0,0,0,0.01,0.01,0.08,0.01,0.04,0.03,0.0,0.0,-1,-1,-0.05,-0.03,0.05,0.07
46680.6,46690.1,46659.15,46667.3,46667.45,46674.16,46681.94,46680.86,46699.58,46693.96,46743.62,46699.32,46646.12,46643.52,46496.25,46580.34,-16.51,-15.19,-1.33,44.72,46.57,25.51,22.07,-80.25,-76.61,15.25,14.09,18.52,-28.2,-0.06,0.0,53.7,46763.71,46699.58,46635.46,0.27,24.83,46778.05,46640.25,0.24,0.06,-3.91,0.49,-1,0,0,0,0,-0.03,0.03,0.07,0.03,0.02,0.02,0.0,0.0,-1,-1,-0.07,-0.06,0.05,0.07
46666.9,46689.55,46633.35,46677.15,46673.0,46675.16,46676.78,46680.18,46697.06,46692.36,46741.3,46698.45,46648.3,46644.19,46497.34,46581.3,-15.8,-15.31,-0.49,46.38,47.53,29.67,26.44,-60.11,-96.82,15.76,13.04,20.56,-51.6,-0.11,0.0,53.88,46760.52,46697.06,46633.59,0.27,34.32,46778.05,46633.35,0.22,0.09,-3.79,0.47,-1,0,0,0,0,0.02,0.02,0.12,0.02,0.03,0.07,0.0,0.0,-1,-1,-0.04,-0.03,0.04,0.07
46676.95,46699.05,46651.6,46683.25,46677.29,46677.86,46678.74,46680.74,46694.32,46691.49,46738.18,46697.85,46650.39,46644.96,46498.74,46582.31,-14.58,-15.16,0.58,47.43,48.14,35.03,30.07,-54.55,-32.33,15.89,13.48,19.25,19.7,0.04,0.0,53.42,46755.18,46694.32,46633.47,0.26,40.9,46778.05,46633.35,0.2,0.11,-3.34,0.4,-1,0,0,0,0,0.01,0.01,0.1,0.01,0.03,0.05,0.0,0.0,-1,-1,-0.02,-0.02,0.04,0.07
46683.4,46698.9,46642.7,46676.35,46676.95,46677.35,46678.3,46679.94,46692.5,46690.05,46735.01,46697.01,46653.15,46645.59,46500.1,46583.25,-14.01,-14.93,0.92,46.32,47.49,41.5,35.4,-60.84,-63.12,16.24,12.47,19.0,-4.4,-0.01,0.0,53.62,46753.21,46692.5,46631.78,0.26,36.7,46778.05,46633.35,0.22,0.09,-3.3,0.39,-1,0,0,0,1,-0.01,0.01,0.12,0.02,0.03,0.07,0.0,0.0,-1,-1,-0.03,-0.03,0.04,0.07
46676.15,46700.85,46635.55,46684.0,46677.61,46679.57,46676.51,46680.68,46690.02,46689.47,46732.2,46696.5,46655.88,46646.35,46501.47,46584.25,-12.79,-14.5,1.71,47.78,48.3,43.58,40.04,-53.87,-52.72,16.74,11.4,18.31,-17.95,-0.04,0.0,54.45,46747.8,46690.02,46632.24,0.25,44.79,46778.05,46633.35,0.2,0.11,-2.78,0.31,-1,0,0,1,0,0.02,0.02,0.14,0.02,0.04,0.09,0.0,0.0,-1,-1,-0.01,-0.01,0.03,0.06
46673.95,46725.45,46669.0,46704.5,46685.05,46687.88,46676.25,46685.01,46687.84,46690.9,46728.95,46696.81,46658.43,46647.5,46503.1,46585.45,-10.06,-13.61,3.56,51.57,50.47,50.67,45.25,-33.29,113.89,16.28,13.78,16.96,-2.6,-0.01,0.0,54.59,46739.71,46687.84,46635.98,0.22,66.06,46778.05,46633.35,0.16,0.15,-1.65,0.14,-1,0,0,0,0,0.04,0.04,0.12,0.07,0.04,0.01,0.0,0.02,-1,-1,0.04,0.03,0.03,0.06
46698.4,46712.9,46686.95,46693.8,46688.38,46689.85,46680.69,46686.61,46684.46,46691.18,46725.07,46696.7,46659.94,46648.41,46504.53,46586.53,-8.65,-12.62,3.97,49.55,49.34,56.51,50.25,-43.32,90.08,15.86,13.29,16.36,44.4,0.1,0.0,52.55,46724.01,46684.46,46644.91,0.17,61.81,46777.2,46633.35,0.18,0.13,-0.41,0.01,-1,0,0,0,0,-0.02,0.02,0.06,0.01,0.03,0.01,0.0,0.01,1,-1,0.02,0.01,0.03,0.04
46695.25,46705.9,46673.95,46702.85,46692.3,46694.19,46684.8,46689.56,46683.72,46692.29,46721.61,46696.94,46661.67,46649.49,46505.95,46587.68,-6.73,-11.44,4.71,51.29,50.33,62.85,56.68,-34.83,58.19,15.85,12.7,17.45,41.05,0.09,0.0,51.08,46721.28,46683.72,46646.16,0.16,75.46,46743.15,46633.35,0.09,0.15,0.38,0.01,1,0,0,0,0,0.02,0.02,0.07,0.02,0.01,0.05,0.0,0.0,1,-1,0.04,0.02,0.03,0.04
46703.65,46713.05,46670.75,46679.25,46692.88,46689.21,46684.92,46687.69,46683.76,46691.05,46718.23,46696.24,46662.13,46650.08,46506.79,46588.6,-7.03,-10.56,3.53,46.76,47.77,54.96,58.11,-56.96,29.92,15.56,12.95,16.4,1.2,0.0,0.0,50.45,46721.3,46683.76,46646.22,0.16,43.99,46743.15,46633.35,0.14,0.1,0.23,0.01,1,0,0,0,1,-0.05,0.05,0.09,0.05,0.02,0.02,0.0,0.0,1,-1,-0.01,-0.03,0.03,0.04
46634.9,46744.65,46632.4,46695.0,46695.08,46691.14,46686.34,46689.02,46685.55,46691.42,46714.9,46696.2,46663.2,46650.97,46507.85,46589.65,-5.93,-9.63,3.7,49.94,49.57,54.66,57.49,-44.23,69.4,16.33,11.06,19.0,14.3,0.03,0.0,54.86,46721.63,46685.55,46649.47,0.15,63.1,46744.65,46632.4,0.11,0.13,0.01,0.0,1,0,0,0,0,0.03,0.03,0.24,0.13,0.11,0.01,0.0,0.1,1,-1,0.02,0.01,0.03,0.04
